"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy307",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy311",1.52489561018073,1.70953112252299,1.38265160439388,1.23641495593708,0.216304359647163,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy315",6.50081623160541,-1.19028530881806,0.874067246737516,-1.36177772735546,0.173268042620458,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy316",7.36586332785545,-0.838543245201032,0.800033275049743,-1.04813546055181,0.294576200588025,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy291",4.40753133596305,-1.53348152215544,1.03434031841332,-1.48256960968882,0.138188796435571,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy317",2.71151773935218,0.283895683921633,0.999958287286923,0.283907526474825,0.776481248442438,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy320",4.77959477240724,-1.4694689141305,0.995168340464187,-1.4766033588298,0.13978199084328,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy334",5.33092667093097,0.239127969479834,0.849478492793387,0.281499733670121,0.778327132327111,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy336",19.0650095466936,0.515078632976441,0.97061456354503,0.530672681332115,0.595645620145478,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy339",7.36586332785545,-0.838543245201032,0.800033275049743,-1.04813546055181,0.294576200588025,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy344",1.77618039624758,-0.00995892379335469,1.42384626948707,-0.00699438135055291,0.994419336610347,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy234",5.71489049192248,-0.979231231796739,0.864914177846787,-1.13217155745388,0.257562315399183,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy289",1.52489561018073,1.70953112252299,1.38265160439388,1.23641495593708,0.216304359647163,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy285",1.52489561018073,1.70953112252299,1.38265160439388,1.23641495593708,0.216304359647163,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy237",6.50081623160541,-1.19028530881806,0.874067246737516,-1.36177772735546,0.173268042620458,NA
