piRNA,log2FoldChange,padj
piR-dre-16743,1.491029765,NA
piR-dre-16761,1.656705244,NA
piR-dre-167630,-3.585712759,NA
piR-dre-16873,0.66122603,NA
piR-dre-16769,0.491106016,NA
piR-dre-167814,-0.722570681,NA
piR-dre-16784,-1.058348348,NA
piR-dre-16795,-1.701330423,NA
piR-dre-16805,-0.520062405,NA
piR-dre-16856,-2.388018495,NA
piR-dre-16860,-0.498394822,NA
piR-dre-189838,-0.501508557,NA
piR-dre-189837,-0.436402815,NA
piR-dre-18912,0.863240425,NA
piR-dre-18965,-0.803900578,NA
piR-dre-19009,-0.6057147,NA
piR-dre-19020,0.073567725,NA
piR-dre-190560,-0.46878508,NA
piR-dre-19059,-0.159599194,NA
piR-dre-190670,1.454934183,NA
piR-dre-190732,-0.735710801,NA
piR-dre-18915,0.471759442,NA
piR-dre-18804,1.210220711,NA
piR-dre-18773,-4.381054564,NA
piR-dre-18768,-0.366228148,NA
piR-dre-18762,0.373098897,NA
piR-dre-18864,-0.41781344,NA
piR-dre-188843,0.176367955,NA
piR-dre-190825,-1.010024034,NA
piR-dre-190870,-1.258878283,NA
piR-dre-192769,-2.135259614,NA
piR-dre-192734,-0.689232807,NA
piR-dre-192607,-0.19045925,NA
piR-dre-193701,-1.136405036,NA
piR-dre-193874,0.995214139,NA
piR-dre-19396,-0.589553791,NA
piR-dre-19424,-1.242343734,NA
piR-dre-19260,1.162696451,NA
piR-dre-190968,-0.125090159,NA
piR-dre-19098,2.187863403,NA
piR-dre-191433,-1.118636503,NA
piR-dre-191753,0.658821661,NA
piR-dre-191761,-0.402650248,NA
piR-dre-19229,0.878278884,NA
piR-dre-18137,0.567024342,NA
piR-dre-18120,0.053695846,NA
piR-dre-18160,0.294204137,NA
piR-dre-18161,-0.056234119,NA
piR-dre-181762,-1.848245412,NA
piR-dre-18179,1.464779202,NA
piR-dre-181873,1.363260669,NA
piR-dre-18221,1.175902066,NA
piR-dre-182488,2.466464872,NA
piR-dre-17933,0.722495275,NA
piR-dre-179225,-1.335493825,NA
piR-dre-17869,0.369847221,NA
piR-dre-17953,-0.769717043,NA
piR-dre-17999,0.727645432,NA
piR-dre-18001,-0.986999964,NA
piR-dre-180022,-1.536149273,NA
piR-dre-18005,-1.354894937,NA
piR-dre-180469,-0.612407586,NA
piR-dre-18564,-2.347122356,NA
piR-dre-18556,2.154356566,NA
piR-dre-185086,1.885072916,NA
piR-dre-185071,-0.809763358,NA
piR-dre-18680,-0.099403144,NA
piR-dre-18686,-2.954586555,NA
piR-dre-18359,-1.52929432,NA
piR-dre-18285,-1.702064807,NA
piR-dre-1829,-1.809755845,NA
piR-dre-18299,-2.218414444,NA
piR-dre-18311,0.393423702,NA
piR-dre-183327,0.592314185,NA
piR-dre-183658,-0.696330803,NA
piR-dre-18375,-0.164685891,NA
piR-dre-18429,-0.742816402,NA
piR-dre-184378,-1.08825031,NA
piR-dre-18452,-0.143078657,NA
piR-dre-16219,0.934690723,NA
piR-dre-13690,1.46523981,NA
piR-dre-1372,0.534089586,NA
piR-dre-1371,0.534089586,NA
piR-dre-13704,-0.57392298,NA
piR-dre-1370,0.534089586,NA
piR-dre-1368,-1.58785749,NA
piR-dre-1366,-1.699828206,NA
piR-dre-13727,-0.387963253,NA
piR-dre-13749,0.513884706,NA
piR-dre-13750,-0.590459089,NA
piR-dre-13768,-0.581408638,NA
piR-dre-1378,1.834503792,NA
piR-dre-13793,0.018667516,NA
piR-dre-13656,0.613221375,NA
piR-dre-133229,0.076629733,NA
piR-dre-13395,-0.050474102,NA
piR-dre-13355,0.760799765,NA
piR-dre-13345,-2.386374365,NA
piR-dre-13470,0.110434003,NA
piR-dre-13603,0.56018264,NA
piR-dre-14096,-3.965090054,NA
piR-dre-13823,0.030822729,NA
piR-dre-1404,-1.434842728,NA
piR-dre-1403,-1.434249023,NA
piR-dre-14021,1.52420409,NA
piR-dre-14105,0.01827689,NA
piR-dre-14117,1.169564207,NA
piR-dre-14159,-0.41335964,NA
piR-dre-1402,-1.467752684,NA
piR-dre-14016,1.306535467,NA
piR-dre-13919,-2.706385541,NA
piR-dre-13837,-0.984971653,NA
piR-dre-13844,1.560759036,NA
piR-dre-13863,-0.678976853,NA
piR-dre-13864,-0.525766338,NA
piR-dre-13867,0.183280978,NA
piR-dre-13922,0.640748201,NA
piR-dre-13923,-0.46097678,NA
piR-dre-13990,0.415727959,NA
piR-dre-14009,-0.294556952,NA
piR-dre-13249,-0.582898676,NA
piR-dre-1324646,0.814081698,NA
piR-dre-1324419,-1.034047463,NA
piR-dre-1323961,-0.402779361,NA
piR-dre-1325001,-0.52197187,NA
piR-dre-1325249,-0.278480723,NA
piR-dre-1325899,0.036787607,NA
piR-dre-1326196,-1.207460608,NA
piR-dre-1326230,-0.730103589,NA
piR-dre-132722,0.536324473,NA
piR-dre-1323927,-0.131876995,NA
piR-dre-1321457,1.711158551,NA
piR-dre-1321737,0.141866284,NA
piR-dre-13215,1.037098987,NA
piR-dre-1320849,0.443991014,NA
piR-dre-1322047,-1.053322696,NA
piR-dre-1322378,-0.109500826,NA
piR-dre-1323204,-0.460031492,NA
piR-dre-133097,-0.927134154,NA
piR-dre-133113,0.887659912,NA
piR-dre-133112,0.845806332,NA
piR-dre-133108,0.67028292,NA
piR-dre-1328065,1.15588125,NA
piR-dre-133070,-4.025412843,NA
piR-dre-1330502,-0.731646037,NA
piR-dre-133117,0.395108124,NA
piR-dre-133177,0.130414931,NA
piR-dre-133202,-1.209082531,NA
piR-dre-133207,0.014558651,NA
piR-dre-133212,2.64564426,NA
piR-dre-1328275,-1.992168377,NA
piR-dre-1328322,1.337513113,NA
piR-dre-132918,0.36653778,NA
piR-dre-132936,-1.668226765,NA
piR-dre-132951,0.912074176,NA
piR-dre-132962,1.152299758,NA
piR-dre-132964,-0.893589511,NA
piR-dre-13297,-0.799782473,NA
piR-dre-132974,-2.267858949,NA
piR-dre-133006,1.085498471,NA
piR-dre-1560,-1.358697618,NA
piR-dre-15568,-2.564637917,NA
piR-dre-15563,0.812706567,NA
piR-dre-15545,0.161786839,NA
piR-dre-15501,0.434359532,NA
piR-dre-1561,-1.286827666,NA
piR-dre-1562,-1.101975838,NA
piR-dre-14197,-1.031164967,NA
piR-dre-1534,-0.3733037,NA
piR-dre-15314,-1.605125609,NA
piR-dre-15340,0.221500905,NA
piR-dre-1536,-0.608139374,NA
piR-dre-15408,1.451880584,NA
piR-dre-15446,-0.788072495,NA
piR-dre-15719,0.539876563,NA
piR-dre-16073,-0.131146119,NA
piR-dre-159686,-1.828019474,NA
piR-dre-16093,-0.751531232,NA
piR-dre-16100,-0.859988536,NA
piR-dre-16126,0.301020327,NA
piR-dre-16127,-0.993901088,NA
piR-dre-1574,-3.29568531,NA
piR-dre-15749,-1.445925386,NA
piR-dre-15770,0.248978664,NA
piR-dre-15846,-1.074174025,NA
piR-dre-15848,-0.758716859,NA
piR-dre-15861,1.674465667,NA
piR-dre-15917,-0.153599808,NA
piR-dre-15252,-0.024376975,NA
piR-dre-144973,0.473878742,NA
piR-dre-14488,-0.11994148,NA
piR-dre-14552,-1.65667279,NA
piR-dre-14605,0.739571731,NA
piR-dre-14663,0.486466585,NA
piR-dre-14671,0.600074556,NA
piR-dre-14686,-1.839917664,NA
piR-dre-14695,-0.592843688,NA
piR-dre-14698,-1.088721986,NA
piR-dre-14466,0.905679876,NA
piR-dre-142092,-0.110275487,NA
piR-dre-14223,-0.407520543,NA
piR-dre-14295,-0.902087347,NA
piR-dre-14447,-0.017392682,NA
piR-dre-14715,1.772716919,NA
piR-dre-15245,1.011039279,NA
piR-dre-15105,-1.502815861,NA
piR-dre-15060,-0.75398893,NA
piR-dre-14717,-0.469099949,NA
piR-dre-15123,0.385007119,NA
piR-dre-14974,-1.778084632,NA
piR-dre-1483,0.29545566,NA
piR-dre-14836,0.985107957,NA
piR-dre-1484,0.29545566,NA
piR-dre-1485,-0.028873442,NA
piR-dre-149698,-1.120011588,NA
piR-dre-1489,0.26904182,NA
piR-dre-24904,-0.510843838,NA
piR-dre-24962,-1.48599091,NA
piR-dre-25006,-0.856189102,NA
piR-dre-25012,1.710224446,NA
piR-dre-250520,-0.250507164,NA
piR-dre-25054,-2.460982369,NA
piR-dre-2508,1.373241802,NA
piR-dre-25095,-0.845673543,NA
piR-dre-24590,0.473332287,NA
piR-dre-24572,-0.829190589,NA
piR-dre-24778,0.534131192,NA
piR-dre-24641,1.720440254,NA
piR-dre-24658,-0.93857144,NA
piR-dre-24675,0.617803516,NA
piR-dre-24744,-0.505667034,NA
piR-dre-24770,-1.150723736,NA
piR-dre-25098,-1.367485689,NA
piR-dre-25101,-0.62841518,NA
piR-dre-25105,-0.861729809,NA
piR-dre-25485,-1.234029967,NA
piR-dre-25434,1.173645632,NA
piR-dre-25432,-1.071568199,NA
piR-dre-25410,-2.552514058,NA
piR-dre-25381,0.418014499,NA
piR-dre-25488,-0.156954755,NA
piR-dre-25604,-0.366838901,NA
piR-dre-25223,-3.568331367,NA
piR-dre-25111,0.936409772,NA
piR-dre-25149,-1.434925879,NA
piR-dre-2515,-0.583079558,NA
piR-dre-25208,-0.026919237,NA
piR-dre-25258,-0.879285406,NA
piR-dre-23786,0.449142787,NA
piR-dre-23728,-0.696521007,NA
piR-dre-23880,-1.578081217,NA
piR-dre-23535,0.226990249,NA
piR-dre-23524,0.085038319,NA
piR-dre-2357,-0.753757658,NA
piR-dre-2358,-0.890914645,NA
piR-dre-23617,-1.56530227,NA
piR-dre-23947,-0.081707167,NA
piR-dre-24260,1.492641415,NA
piR-dre-23949,-0.304963744,NA
piR-dre-24236,-0.641004986,NA
piR-dre-243543,0.887733867,NA
piR-dre-24455,-3.650802956,NA
piR-dre-24458,0.107260479,NA
piR-dre-24030,0.44418731,NA
piR-dre-2777,-0.910362384,NA
piR-dre-27716,-0.284032934,NA
piR-dre-27697,-0.739470391,NA
piR-dre-27591,1.823571554,NA
piR-dre-27633,-0.721578453,NA
piR-dre-27794,0.722913211,NA
piR-dre-27892,-2.850985187,NA
piR-dre-279203,-0.197374588,NA
piR-dre-27947,-0.681412759,NA
piR-dre-27316,-1.572375063,NA
piR-dre-27299,-0.720794026,NA
piR-dre-27235,1.22459362,NA
piR-dre-27203,0.178915554,NA
piR-dre-27387,1.201814394,NA
piR-dre-27389,1.269862036,NA
piR-dre-27403,-0.056933108,NA
piR-dre-28026,-1.766269705,NA
piR-dre-283781,-1.641868009,NA
piR-dre-28464,0.868086999,NA
piR-dre-28473,-0.713387939,NA
piR-dre-28485,-3.063775141,NA
piR-dre-28560,1.472193421,NA
piR-dre-28585,0.770006806,NA
piR-dre-285851,-1.290461303,NA
piR-dre-28032,0.194281825,NA
piR-dre-280663,0.013390381,NA
piR-dre-28074,-0.16438105,NA
piR-dre-28099,-0.596742664,NA
piR-dre-28105,-1.185768674,NA
piR-dre-28190,-0.065042443,NA
piR-dre-283311,1.568203997,NA
piR-dre-28196,-0.376717495,NA
piR-dre-28223,-2.461677004,NA
piR-dre-28244,-0.271313074,NA
piR-dre-283147,-0.25586513,NA
piR-dre-271918,0.381278037,NA
piR-dre-27170,-0.043233813,NA
piR-dre-2570,-0.629484246,NA
piR-dre-26226,-1.450219505,NA
piR-dre-26150,-1.032970672,NA
piR-dre-26196,-0.527972281,NA
piR-dre-26294,-0.848162397,NA
piR-dre-26298,0.129898116,NA
piR-dre-26310,1.022639125,NA
piR-dre-26340,0.568703866,NA
piR-dre-26436,-2.050594816,NA
piR-dre-26179,-2.39276016,NA
piR-dre-25861,-1.193524179,NA
piR-dre-25852,-0.499371359,NA
piR-dre-25839,-0.909804605,NA
piR-dre-2571,-0.629484246,NA
piR-dre-26006,-0.706597856,NA
piR-dre-26031,3.421712136,NA
piR-dre-26038,-2.057571115,NA
piR-dre-26042,0.442546098,NA
piR-dre-26959,-1.97949024,NA
piR-dre-27008,-0.237299645,NA
piR-dre-26930,-1.862101854,NA
piR-dre-26926,0.663043224,NA
piR-dre-27020,-0.006536423,NA
piR-dre-27055,-3.429213423,NA
piR-dre-27098,-1.072972807,NA
piR-dre-27128,-0.388672569,NA
piR-dre-26497,0.626056097,NA
piR-dre-2657,0.670485353,NA
piR-dre-26598,2.276895309,NA
piR-dre-26840,0.162400788,NA
piR-dre-26780,-0.325594428,NA
piR-dre-267938,-0.397072778,NA
piR-dre-26803,-3.205446904,NA
piR-dre-206048,-0.718765553,NA
piR-dre-20510,-1.200566422,NA
piR-dre-205537,0.688457103,NA
piR-dre-20547,-1.037396488,NA
piR-dre-20524,-1.495447487,NA
piR-dre-206078,-1.026343979,NA
piR-dre-20642,-3.692976141,NA
piR-dre-2065,-1.929920586,NA
piR-dre-2066,-1.585599063,NA
piR-dre-20672,-1.677041468,NA
piR-dre-20355,-1.461719182,NA
piR-dre-204188,-0.501508557,NA
piR-dre-204205,0.007394504,NA
piR-dre-20434,-0.186909843,NA
piR-dre-204438,0.140974497,NA
piR-dre-204658,-1.728779781,NA
piR-dre-204719,1.231781221,NA
piR-dre-204754,1.591376995,NA
piR-dre-207034,0.093269915,NA
piR-dre-20705,-1.901025222,NA
piR-dre-20923,-2.880329416,NA
piR-dre-2091,0.256172355,NA
piR-dre-209091,-0.460031492,NA
piR-dre-20908,-1.957294946,NA
piR-dre-20992,-2.097674828,NA
piR-dre-21007,-3.125974589,NA
piR-dre-210116,1.456031957,NA
piR-dre-210215,-0.550456924,NA
piR-dre-21038,0.506814958,NA
piR-dre-21043,1.579635148,NA
piR-dre-209017,-1.055569596,NA
piR-dre-2090,0.926285469,NA
piR-dre-207406,-0.088171397,NA
piR-dre-207450,0.968035027,NA
piR-dre-207462,1.739254661,NA
piR-dre-207916,0.437677304,NA
piR-dre-20814,0.544221358,NA
piR-dre-20820,-0.332376253,NA
piR-dre-208280,-0.418676788,NA
piR-dre-208291,0.233401217,NA
piR-dre-208686,-0.792856367,NA
piR-dre-208872,-1.585397097,NA
piR-dre-23364,-3.795840759,NA
piR-dre-198147,1.076312834,NA
piR-dre-198113,-0.232050695,NA
piR-dre-19775,2.755788828,NA
piR-dre-197053,0.453600447,NA
piR-dre-19831,1.05812731,NA
piR-dre-198354,-0.303782567,NA
piR-dre-19851,0.220287507,NA
piR-dre-198762,-1.364919629,NA
piR-dre-19889,0.679461876,NA
piR-dre-199001,-0.26862965,NA
piR-dre-196932,-1.144584562,NA
piR-dre-19533,-0.084305962,NA
piR-dre-19513,0.36867318,NA
piR-dre-195731,2.219537757,NA
piR-dre-19581,-2.425216496,NA
piR-dre-196421,0.175361143,NA
piR-dre-196582,-1.967745011,NA
piR-dre-20128,-0.110527759,NA
piR-dre-20127,0.115237361,NA
piR-dre-20204,-2.434784648,NA
piR-dre-20232,-0.653502492,NA
piR-dre-203003,-0.433351701,NA
piR-dre-20095,-0.816271758,NA
piR-dre-1996,-3.438039297,NA
piR-dre-1997,-3.438039297,NA
piR-dre-19977,0.002958164,NA
piR-dre-1998,-3.379432448,NA
piR-dre-199815,0.072252924,NA
piR-dre-20003,1.281571792,NA
piR-dre-200242,0.592410209,NA
piR-dre-20033,-0.581788381,NA
piR-dre-20035,0.204593244,NA
piR-dre-200786,0.61052923,NA
piR-dre-21088,-1.486415716,NA
piR-dre-22661,-0.374096284,NA
piR-dre-22578,0.892004949,NA
piR-dre-22523,0.161441848,NA
piR-dre-22675,-2.694259823,NA
piR-dre-2268,-1.065128453,NA
piR-dre-226823,-1.658684649,NA
piR-dre-2269,0.184971324,NA
piR-dre-22778,1.189472797,NA
piR-dre-21116,0.902925849,NA
piR-dre-22288,-1.497123603,NA
piR-dre-22256,-3.926769382,NA
piR-dre-22230,-0.583191423,NA
piR-dre-22392,1.84690773,NA
piR-dre-22409,-2.537329062,NA
piR-dre-22432,-1.339305728,NA
piR-dre-22483,0.141459913,NA
piR-dre-232629,-0.386552753,NA
piR-dre-23280,0.315902347,NA
piR-dre-23291,0.14089939,NA
piR-dre-22831,-0.896539806,NA
piR-dre-22857,-2.24054267,NA
piR-dre-22866,-0.531719053,NA
piR-dre-22874,-1.682696718,NA
piR-dre-22959,0.123687075,NA
piR-dre-23029,0.374879704,NA
piR-dre-21430,-1.819208443,NA
piR-dre-21513,-1.582367838,NA
piR-dre-21568,-0.139098944,NA
piR-dre-21322,-0.339758411,NA
piR-dre-21146,-0.173300244,NA
piR-dre-211475,0.403874892,NA
piR-dre-21154,-0.930101417,NA
piR-dre-21292,-1.902313356,NA
piR-dre-21199,-0.195639737,NA
piR-dre-21223,-0.218082231,NA
piR-dre-212640,-0.583056444,NA
piR-dre-21607,-2.998492548,NA
piR-dre-21978,-1.501079639,NA
piR-dre-21636,-1.146795722,NA
piR-dre-21948,0.187494147,NA
piR-dre-22032,-2.05832044,NA
piR-dre-22142,0.065695238,NA
piR-dre-21901,1.405492268,NA
piR-dre-21745,0.429460037,NA
piR-dre-21747,-0.739608917,NA
piR-dre-21748,-1.84459163,NA
piR-dre-21754,-2.595313221,NA
piR-dre-21771,0.545074538,NA
piR-dre-21810,-0.395521312,NA
piR-dre-21862,-1.269803558,NA
piR-dre-1320491,0.962009345,NA
piR-dre-28632,0.984517555,NA
piR-dre-111420,-1.447405549,NA
piR-dre-11141,0.611514881,NA
piR-dre-111388,1.928705661,NA
piR-dre-111359,-0.381999026,NA
piR-dre-1113349,-0.7597326,NA
piR-dre-111516,-0.29708825,NA
piR-dre-1115303,-0.131668358,NA
piR-dre-1115530,-1.279289445,NA
piR-dre-1116,0.167860827,NA
piR-dre-1116587,1.086196554,NA
piR-dre-1111132,1.245537823,NA
piR-dre-1110981,-0.392024052,NA
piR-dre-1110299,-0.091374037,NA
piR-dre-1110284,0.212997215,NA
piR-dre-1110194,0.073103583,NA
piR-dre-1111635,-0.486789631,NA
piR-dre-1111949,-1.024657589,NA
piR-dre-111250,-0.797109023,NA
piR-dre-1116595,0.427820702,NA
piR-dre-1116751,-0.730103589,NA
piR-dre-112090,0.886737835,NA
piR-dre-1120825,-1.063867333,NA
piR-dre-1120277,-0.365806679,NA
piR-dre-112024,1.316238546,NA
piR-dre-11211,-0.24818686,NA
piR-dre-11225,0.843520657,NA
piR-dre-1119833,-1.583357259,NA
piR-dre-1117,0.056403768,NA
piR-dre-1117327,-2.612800616,NA
piR-dre-1117616,-1.284650968,NA
piR-dre-11177,-0.941859523,NA
piR-dre-1117858,-1.27867892,NA
piR-dre-1117889,-0.184137389,NA
piR-dre-1118255,1.511416491,NA
piR-dre-111828,-1.273995165,NA
piR-dre-1118345,1.058463,NA
piR-dre-1118733,0.145020725,NA
piR-dre-111898,0.291640297,NA
piR-dre-1119627,-0.926484644,NA
piR-dre-112278,-0.676113829,NA
piR-dre-10987,-0.153337895,NA
piR-dre-1098540,-0.779998015,NA
piR-dre-1098521,0.518768812,NA
piR-dre-1100830,1.532871384,NA
piR-dre-1101503,-0.159983481,NA
piR-dre-110947,-1.067458693,NA
piR-dre-1095745,-0.128628748,NA
piR-dre-10950,-1.318989447,NA
piR-dre-1097696,-1.462317844,NA
piR-dre-1095899,-0.601985415,NA
piR-dre-109670,-2.68477364,NA
piR-dre-1097217,0.220203263,NA
piR-dre-10974,-0.050474102,NA
piR-dre-1097630,-1.570146758,NA
piR-dre-1102368,-0.111776959,NA
piR-dre-11070,1.895323632,NA
piR-dre-1106966,0.215530815,NA
piR-dre-1105974,-0.167947697,NA
piR-dre-1107463,1.516966853,NA
piR-dre-11079,-0.762007762,NA
piR-dre-1108511,-0.529936939,NA
piR-dre-1108810,-0.678954332,NA
piR-dre-1109012,-0.239092292,NA
piR-dre-11094,-0.670987475,NA
piR-dre-1105472,-2.079410695,NA
piR-dre-1104337,1.183952885,NA
piR-dre-1103194,0.511379861,NA
piR-dre-11041,0.458534203,NA
piR-dre-1104383,1.22629275,NA
piR-dre-1104810,-0.876500654,NA
piR-dre-1105015,-0.109695654,NA
piR-dre-1105280,0.084129542,NA
piR-dre-1105320,-0.348048435,NA
piR-dre-115878,-0.738663421,NA
piR-dre-1142876,-1.01491044,NA
piR-dre-11427,0.152017332,NA
piR-dre-1142472,0.089783078,NA
piR-dre-1141389,0.57543979,NA
piR-dre-114247,0.051361509,NA
piR-dre-1142367,-1.285331843,NA
piR-dre-1144266,-0.776299917,NA
piR-dre-1144601,-0.391649413,NA
piR-dre-1145,0.528319505,NA
piR-dre-1145157,-0.131360341,NA
piR-dre-1145179,0.281925713,NA
piR-dre-1145197,-0.604313563,NA
piR-dre-1137880,0.392074818,NA
piR-dre-1139796,1.305551415,NA
piR-dre-1139450,-0.043327354,NA
piR-dre-1141287,1.035958053,NA
piR-dre-1138951,-0.717853624,NA
piR-dre-1138669,0.045387551,NA
piR-dre-1138580,-0.469801331,NA
piR-dre-1139804,-1.17467446,NA
piR-dre-1139832,-0.166576682,NA
piR-dre-11405,2.042956382,NA
piR-dre-1140567,0.559354348,NA
piR-dre-11410,-0.780223305,NA
piR-dre-1141249,0.750074876,NA
piR-dre-1145293,1.881727527,NA
piR-dre-11453,-1.439104514,NA
piR-dre-1150622,1.661746133,NA
piR-dre-115486,-1.915704063,NA
piR-dre-115541,-3.365874533,NA
piR-dre-115562,-0.246329753,NA
piR-dre-115616,-0.466785823,NA
piR-dre-115729,-1.487966492,NA
piR-dre-115014,0.166973064,NA
piR-dre-1148490,-0.764659281,NA
piR-dre-114577,-0.145855375,NA
piR-dre-1145850,-0.206223926,NA
piR-dre-1145851,0.845649917,NA
piR-dre-1146549,-0.95034008,NA
piR-dre-1147049,1.478892302,NA
piR-dre-11493,-0.41335964,NA
piR-dre-1149359,0.92085411,NA
piR-dre-1149412,0.692758906,NA
piR-dre-1149468,0.718601832,NA
piR-dre-1127612,1.92665082,NA
piR-dre-11275,-0.585346545,NA
piR-dre-1127272,0.176102553,NA
piR-dre-1127025,1.278134155,NA
piR-dre-1126982,0.924226369,NA
piR-dre-11269,0.078169024,NA
piR-dre-1128491,-0.247811413,NA
piR-dre-1129378,-0.119908521,NA
piR-dre-1129671,0.346081209,NA
piR-dre-1129750,-1.704945976,NA
piR-dre-1129857,0.542396176,NA
piR-dre-1126656,0.161442707,NA
piR-dre-1123973,0.40799363,NA
piR-dre-1123952,-2.175328756,NA
piR-dre-1123901,-0.191528653,NA
piR-dre-1123767,0.103235432,NA
piR-dre-1123653,0.824167466,NA
piR-dre-1123560,0.643793833,NA
piR-dre-1123996,0.947259611,NA
piR-dre-1124287,-0.430114816,NA
piR-dre-1125007,-0.248173815,NA
piR-dre-112534,0.269643612,NA
piR-dre-1126259,-2.904788479,NA
piR-dre-113029,1.644138383,NA
piR-dre-1135529,-0.599921711,NA
piR-dre-1135234,-0.381229311,NA
piR-dre-113073,-1.159219409,NA
piR-dre-11349,-0.27009944,NA
piR-dre-1134492,-0.562122031,NA
piR-dre-1135756,1.481304101,NA
piR-dre-1136101,-0.345366009,NA
piR-dre-1136477,1.270776301,NA
piR-dre-1136531,0.195233258,NA
piR-dre-1136689,-0.207204224,NA
piR-dre-1136871,0.490610928,NA
piR-dre-1136886,0.942968191,NA
piR-dre-1136958,-0.968513848,NA
piR-dre-1134308,-0.850915534,NA
piR-dre-1133521,-1.288765426,NA
piR-dre-1131473,-0.74966954,NA
piR-dre-11316,0.001699981,NA
piR-dre-1131874,0.49247952,NA
piR-dre-113279,-0.036650083,NA
piR-dre-1132988,-0.417707121,NA
piR-dre-1132993,-0.996241089,NA
piR-dre-1133183,0.392165183,NA
piR-dre-1019600,-0.166601011,NA
piR-dre-1019412,-0.264864059,NA
piR-dre-101903,0.008433915,NA
piR-dre-101878,0.385673012,NA
piR-dre-1018304,-0.277938924,NA
piR-dre-1020226,-0.827665544,NA
piR-dre-1020286,0.266596682,NA
piR-dre-1020685,-0.707299587,NA
piR-dre-1021424,-0.845632768,NA
piR-dre-1021634,-0.970444551,NA
piR-dre-1018246,0.27523977,NA
piR-dre-1018032,0.321486148,NA
piR-dre-1014738,0.634074104,NA
piR-dre-1015921,-0.559528439,NA
piR-dre-1015751,0.636673176,NA
piR-dre-1015194,-0.616679056,NA
piR-dre-1015015,-1.911959472,NA
piR-dre-1016222,1.517252102,NA
piR-dre-1016638,0.290011986,NA
piR-dre-1017029,2.398827714,NA
piR-dre-1017219,-0.285466893,NA
piR-dre-1017319,-0.509475966,NA
piR-dre-1017399,-0.438880509,NA
piR-dre-1027876,-2.176165118,NA
piR-dre-1027769,2.131334428,NA
piR-dre-1026796,0.70574299,NA
piR-dre-1026004,-0.798606749,NA
piR-dre-10282,0.408512056,NA
piR-dre-1028379,-0.214551735,NA
piR-dre-1028771,0.750074876,NA
piR-dre-10288,0.071207604,NA
piR-dre-1028925,-1.363889625,NA
piR-dre-1029260,0.409361697,NA
piR-dre-1029725,0.466377648,NA
piR-dre-1025965,-0.824804658,NA
piR-dre-1025934,-0.596807802,NA
piR-dre-1023827,0.307342001,NA
piR-dre-1022987,0.657207685,NA
piR-dre-1023535,0.287794856,NA
piR-dre-1023623,1.123818123,NA
piR-dre-1025381,0.314148191,NA
piR-dre-1024535,-2.142483904,NA
piR-dre-1024993,0.820837313,NA
piR-dre-1025323,0.729561052,NA
piR-dre-1014877,0.20826022,NA
piR-dre-1014305,1.795065581,NA
piR-dre-1004697,-1.432361493,NA
piR-dre-1004051,-0.596807802,NA
piR-dre-1003879,0.304471343,NA
piR-dre-1006704,0.997494755,NA
piR-dre-1007287,0.01984371,NA
piR-dre-1007437,2.304617744,NA
piR-dre-101428,1.206266281,NA
piR-dre-1000539,1.238792834,NA
piR-dre-1001323,1.740457277,NA
piR-dre-1000829,-0.129825594,NA
piR-dre-1000609,0.734342434,NA
piR-dre-1000100,-0.750027635,NA
piR-dre-1001496,0.611111398,NA
piR-dre-1001818,-0.093666694,NA
piR-dre-1002541,-0.291448432,NA
piR-dre-1002659,0.060491104,NA
piR-dre-1002950,0.787832704,NA
piR-dre-1007857,0.226559793,NA
piR-dre-1007981,-0.104678078,NA
piR-dre-1012226,-0.960087416,NA
piR-dre-10120,1.612068918,NA
piR-dre-1011484,-2.38325205,NA
piR-dre-10114,0.359666764,NA
piR-dre-1011225,1.331186789,NA
piR-dre-1012583,-0.130834621,NA
piR-dre-10129,-0.376620395,NA
piR-dre-1012906,0.5511783,NA
piR-dre-1012949,-0.813220798,NA
piR-dre-10134,0.315917396,NA
piR-dre-1013913,0.730642165,NA
piR-dre-1011129,0.790713878,NA
piR-dre-1009349,0.893787847,NA
piR-dre-100832,-0.607168585,NA
piR-dre-1008753,-1.059696359,NA
piR-dre-1008857,-0.107542531,NA
piR-dre-1009075,-0.074068681,NA
piR-dre-1009716,-1.703140926,NA
piR-dre-100974,-2.807833481,NA
piR-dre-1009773,-1.82705034,NA
piR-dre-1029996,0.460201291,NA
piR-dre-1080332,-1.602535075,NA
piR-dre-1079478,-2.521649696,NA
piR-dre-1081366,-0.454779454,NA
piR-dre-1081377,-0.396024622,NA
piR-dre-1078836,-0.174170026,NA
piR-dre-1078755,0.129847085,NA
piR-dre-10750,3.260714174,NA
piR-dre-107487,0.182042743,NA
piR-dre-1074049,1.458987528,NA
piR-dre-1075276,-1.628309394,NA
piR-dre-107663,0.30721231,NA
piR-dre-1077083,-1.450265909,NA
piR-dre-1077499,-1.79692043,NA
piR-dre-1083011,0.389526012,NA
piR-dre-1090545,-0.840707539,NA
piR-dre-1089944,0.620829266,NA
piR-dre-1089870,1.578764968,NA
piR-dre-1092194,-4.078227797,NA
piR-dre-1093041,-2.235422556,NA
piR-dre-1093593,-0.482421928,NA
piR-dre-1089228,0.131143199,NA
piR-dre-108895,-0.216222061,NA
piR-dre-1088675,-0.630359345,NA
piR-dre-1083475,2.496956619,NA
piR-dre-10838,1.345050079,NA
piR-dre-1084042,0.940770429,NA
piR-dre-1084190,0.036208643,NA
