piRNA	log2FoldChange	padj
piR-dre-670949	0.525962016	0.831964447
piR-dre-61265	-0.763004903	0.831964447
piR-dre-46778	0.945350359	0.831964447
piR-dre-56675	-0.6664164	0.831964447
piR-dre-1013667	-0.512807278	0.831987577
piR-dre-19939	-0.985564051	0.832280385
piR-dre-39555	-0.794312113	0.832748292
piR-dre-14369	0.694341193	0.83276757
piR-dre-19281	-0.811446004	0.83276757
piR-dre-4733	-1.006639873	0.83276757
piR-dre-7338	0.743601409	0.83276757
piR-dre-17372	-0.513910761	0.832787882
piR-dre-115729	-0.483483233	0.833067911
piR-dre-17726	0.446864817	0.833067911
piR-dre-575977	-0.62454681	0.833067911
piR-dre-20475	0.726470101	0.833098709
piR-dre-29620	0.414378198	0.833269458
piR-dre-36267	-0.411488141	0.833305478
piR-dre-3307	-0.411488141	0.833305478
piR-dre-39693	-0.461973971	0.833305478
piR-dre-69192	-0.423298632	0.833952067
piR-dre-36675	0.434874124	0.83462094
piR-dre-25804	-0.449309073	0.83462094
piR-dre-26301	0.4054503	0.83462094
piR-dre-44839	0.432382038	0.83462094
piR-dre-455609	0.485613019	0.83462094
piR-dre-40292	-0.500418083	0.83462094
piR-dre-19316	0.758854786	0.83462094
piR-dre-1413	-0.601615732	0.83462094
piR-dre-744961	-0.532542647	0.83462094
piR-dre-539143	0.324252496	0.83462094
piR-dre-491720	-0.390725157	0.83462094
piR-dre-179678	0.436716165	0.83462094
piR-dre-64383	-0.63843114	0.83462094
piR-dre-78633	0.568123927	0.83462094
piR-dre-41088	-0.50556117	0.83462094
piR-dre-11694	0.393058511	0.835094069
piR-dre-54585	0.323869621	0.835094069
piR-dre-41562	-0.926260227	0.835198781
piR-dre-10708	-0.439647794	0.835198781
piR-dre-1200348	0.584730385	0.835198781
piR-dre-1210	0.297437292	0.835198781
piR-dre-6961	0.56897015	0.835198781
piR-dre-74468	-0.362856063	0.835198781
piR-dre-662376	-0.659193721	0.835198781
piR-dre-350514	0.477027994	0.835308448
piR-dre-27587	-0.624514945	0.835308448
piR-dre-43817	0.395485044	0.835308448
piR-dre-46032	0.468733398	0.835308448
piR-dre-3870	-0.514398675	0.835308448
piR-dre-4186	-0.589808912	0.835308448
piR-dre-41227	-0.342851322	0.835308448
piR-dre-1318459	0.565250466	0.835308448
piR-dre-1289405	0.434124665	0.835308448
piR-dre-21265	0.607741024	0.835308448
piR-dre-194241	0.606215335	0.835308448
piR-dre-15877	-0.96656904	0.835308448
piR-dre-13409	0.550646065	0.835308448
piR-dre-133229	0.712092451	0.835308448
piR-dre-179462	0.861616822	0.835308448
piR-dre-69353	0.532420661	0.835308448
piR-dre-75400	-0.519677997	0.835308448
piR-dre-6527	-0.430126826	0.835308448
piR-dre-669266	-0.467490276	0.835308448
piR-dre-767789	-0.51230038	0.835308448
piR-dre-52012	-0.718664077	0.835308448
piR-dre-543542	-0.434687742	0.835308448
piR-dre-539596	0.413859663	0.835308448
piR-dre-539893	-0.374698899	0.835308448
piR-dre-48975	0.452109762	0.835308448
piR-dre-58545	0.589420926	0.835308448
piR-dre-61329	0.582114493	0.835308448
piR-dre-557308	0.527736086	0.835308448
piR-dre-55797	-0.448411449	0.835308448
piR-dre-20869	-0.830909682	0.835308448
piR-dre-189505	-0.951334584	0.835308448
piR-dre-132985	0.886288464	0.835308448
piR-dre-64348	-0.965344324	0.835308448
piR-dre-75366	-0.990285543	0.835308448
piR-dre-81010	-0.605094252	0.835308448
piR-dre-447079	-0.48035981	0.835308448
piR-dre-36457	-0.928405931	0.835308448
piR-dre-48021	-0.552427929	0.835308448
piR-dre-52103	-0.46617488	0.835308448
piR-dre-1110194	-0.512702874	0.835549856
piR-dre-68684	-0.415339956	0.835752927
piR-dre-24945	0.814837824	0.835841823
piR-dre-22413	0.465702238	0.836016127
piR-dre-24413	-1.129346006	0.836016127
piR-dre-57353	-0.649512294	0.836016127
piR-dre-29716	0.510541259	0.836024673
piR-dre-1201377	-0.434176549	0.836024673
piR-dre-12664	-0.96345809	0.836024673
piR-dre-13916	0.566710075	0.836024673
piR-dre-809912	0.839847984	0.836024673
piR-dre-53624	-0.512658843	0.836024673
piR-dre-594165	-0.448131816	0.836024673
piR-dre-568998	0.376145325	0.836024673
piR-dre-88788	-0.533702296	0.836024673
piR-dre-73216	-0.469771559	0.836024673
piR-dre-521736	-0.693072029	0.836024673
piR-dre-36946	0.398221315	0.836114281
piR-dre-15660	0.455642708	0.836114281
piR-dre-7079	0.513869054	0.836114281
piR-dre-614159	-0.487380576	0.836114281
piR-dre-36228	-0.697524881	0.836114281
piR-dre-37017	-0.520903054	0.837343272
piR-dre-44302	-1.619145887	0.837343272
piR-dre-19272	0.497333667	0.837748149
piR-dre-27002	-0.58592023	0.838021372
piR-dre-47413	-0.470276679	0.838021372
piR-dre-14698	-0.497463404	0.838021372
piR-dre-85226	-0.439266863	0.838021372
piR-dre-54735	0.500890043	0.838021372
piR-dre-40659	-0.821657583	0.838021372
piR-dre-77035	-0.467863897	0.838024663
piR-dre-72712	-0.382735486	0.838372229
piR-dre-616814	0.525908424	0.838619795
piR-dre-19528	0.707776138	0.838919144
piR-dre-850120	0.427852716	0.83911693
piR-dre-35418	0.407501167	0.839179964
piR-dre-11993	0.50066987	0.839179964
piR-dre-12579	-0.721029038	0.839179964
piR-dre-19000	0.579912308	0.839179964
piR-dre-2470	0.61432206	0.839179964
piR-dre-133219	0.9046007	0.839179964
piR-dre-1396	-0.317594917	0.839179964
piR-dre-64121	-0.744042217	0.839179964
piR-dre-87818	-0.463338302	0.839179964
piR-dre-899694	0.446712095	0.839179964
piR-dre-22840	-0.713651262	0.839179964
piR-dre-892876	0.532659984	0.839179964
piR-dre-6261	-0.550893401	0.839179964
piR-dre-38284	-0.984511752	0.839179964
piR-dre-1315385	-0.619794648	0.839179964
piR-dre-19262	-0.426240885	0.839745331
piR-dre-18000	0.381165501	0.839852372
piR-dre-15176	-0.300254894	0.839901127
piR-dre-15614	0.638956771	0.839901127
piR-dre-50434	-0.58393615	0.840619758
piR-dre-606289	0.381159816	0.840851037
piR-dre-26525	0.370689182	0.840924121
piR-dre-65828	0.508706906	0.841067906
piR-dre-38191	-0.288726473	0.841344986
piR-dre-783132	-1.124481237	0.841344986
piR-dre-49668	-0.441551386	0.841375829
piR-dre-1017452	0.419080607	0.841658077
piR-dre-108649	-0.390656713	0.841658077
piR-dre-11127	0.518340539	0.841658077
piR-dre-18001	-0.725275854	0.841658077
piR-dre-900083	-0.496829588	0.841658077
piR-dre-578060	0.481844113	0.841658077
piR-dre-39616	-0.511500823	0.842087102
piR-dre-31024	0.68281411	0.842134759
piR-dre-48397	0.351042088	0.842527012
piR-dre-10994	0.375557262	0.843592313
piR-dre-48163	0.467809502	0.843592313
piR-dre-547744	-1.048442917	0.843592313
piR-dre-55848	-0.491329687	0.843592313
piR-dre-37319	0.465065551	0.84379537
piR-dre-3829	-0.639327462	0.84379537
piR-dre-37077	0.323944447	0.84379537
piR-dre-507001	-0.5107879	0.843923654
piR-dre-17844	-0.346503464	0.844115357
piR-dre-977079	-0.595871619	0.84451984
piR-dre-499602	-0.433764696	0.844854732
piR-dre-543546	0.345286396	0.846153045
piR-dre-16763	-1.010431637	0.846153045
piR-dre-22539	0.756202912	0.846385787
piR-dre-6151	0.536820385	0.846385787
piR-dre-2064	-0.859901721	0.846385787
piR-dre-64145	0.342832946	0.846792804
piR-dre-13720	-0.400168467	0.846792804
piR-dre-25006	-1.888705948	0.8471639
piR-dre-36674	0.410061203	0.847625604
piR-dre-5065	0.435050242	0.847625604
piR-dre-451238	0.546624718	0.847701865
piR-dre-16626	0.462677752	0.847701865
piR-dre-130745	0.520839063	0.84801116
piR-dre-21608	-0.431054377	0.84801116
piR-dre-56480	-0.429212936	0.84801116
piR-dre-55131	0.630711865	0.84801116
piR-dre-18418	-0.59157664	0.84801116
piR-dre-57374	0.542415967	0.84801116
piR-dre-47988	0.443911497	0.84801116
piR-dre-132870	-0.82472572	0.848215352
piR-dre-7218	-0.38143575	0.848215352
piR-dre-563246	0.325185467	0.848823273
piR-dre-1108048	0.421512821	0.849052521
piR-dre-721000	0.55796179	0.849052521
piR-dre-43054	0.346177977	0.849057678
piR-dre-63123	0.798766141	0.849057678
piR-dre-409678	-0.373933733	0.849077349
piR-dre-22285	0.380751812	0.849077349
piR-dre-1251270	-0.51330243	0.849077349
piR-dre-19608	-1.076269835	0.849077349
piR-dre-13306	-0.738086658	0.849077349
piR-dre-51274	0.368094215	0.849320469
piR-dre-512615	0.697317108	0.849681403
piR-dre-897403	-0.596805271	0.849681403
piR-dre-63364	-0.483776564	0.849681403
piR-dre-54954	-0.919001462	0.849681403
piR-dre-50402	0.823048388	0.849681403
piR-dre-495246	0.410261426	0.849977591
piR-dre-47621	-0.610462227	0.849977591
piR-dre-521708	0.681652522	0.850082347
piR-dre-1135188	0.485854553	0.850496659
piR-dre-60815	-0.364227662	0.850496659
piR-dre-67899	-0.422556918	0.85085427
piR-dre-1009320	-0.283169869	0.850986452
piR-dre-132188	-0.464363663	0.850986452
piR-dre-72093	-0.375546844	0.850986452
piR-dre-39990	0.678215033	0.851129755
piR-dre-1199501	-0.435929444	0.851287522
piR-dre-600422	0.422419055	0.851303395
piR-dre-58715	-0.903099562	0.851303395
piR-dre-61300	-0.952832092	0.851662614
piR-dre-55041	0.489778624	0.851662614
piR-dre-48334	0.880451817	0.851662614
piR-dre-898876	-0.805453944	0.851662614
piR-dre-60563	-0.770470792	0.851662614
piR-dre-43006	-0.521712114	0.851673624
piR-dre-29348	0.311250522	0.852099128
piR-dre-548184	0.517121493	0.852099128
piR-dre-68880	0.556138886	0.852099128
piR-dre-41343	-1.155775995	0.852099128
piR-dre-14014	-0.657783419	0.852099128
piR-dre-34367	0.291692607	0.852288131
piR-dre-33062	0.47693203	0.852288131
piR-dre-45372	0.546066216	0.852288131
piR-dre-887163	-0.297296184	0.852288131
piR-dre-599172	0.535057302	0.852288131
piR-dre-1018367	-0.788647535	0.852288131
piR-dre-36384	0.355281008	0.852316609
piR-dre-515136	-0.518886618	0.852316609
piR-dre-5835	-0.373649849	0.852316609
piR-dre-76430	0.656486806	0.852456845
piR-dre-9529	-0.388738005	0.852765752
piR-dre-7813	-0.388731858	0.852765752
piR-dre-49367	0.53855423	0.85280143
piR-dre-49314	-0.205818433	0.853143807
piR-dre-23704	0.473601899	0.853156722
piR-dre-61409	-0.516691173	0.853156722
piR-dre-588810	-0.449227306	0.853241653
piR-dre-713025	-0.611345502	0.853573702
piR-dre-204443	0.435264287	0.854131714
piR-dre-5703	-0.473282037	0.854169897
piR-dre-45792	-0.494066678	0.854212944
piR-dre-547413	0.395333356	0.854330133
piR-dre-22984	-0.465318926	0.854471499
piR-dre-1308177	-0.779799755	0.855084047
piR-dre-64474	-0.390848255	0.855085432
piR-dre-8375	0.534547404	0.855085432
piR-dre-1196695	-0.442893767	0.855318473
piR-dre-16954	-0.654517471	0.855580014
piR-dre-13967	-0.694379944	0.855867161
piR-dre-65727	0.517998169	0.855867161
piR-dre-38838	0.592931513	0.855867161
piR-dre-56203	-0.585941758	0.855885803
piR-dre-32114	-0.364801031	0.856034741
piR-dre-675668	-0.433758606	0.856034741
piR-dre-886418	-0.723368206	0.856034741
piR-dre-67046	-0.466960954	0.856034741
piR-dre-30144	0.443355673	0.85604116
piR-dre-460489	0.33854928	0.85604116
piR-dre-1188122	-0.407950093	0.85604116
piR-dre-17507	0.397061827	0.85604116
piR-dre-87662	-0.870054347	0.85604116
piR-dre-1139351	0.641105017	0.85604116
piR-dre-50557	0.776585031	0.856167511
piR-dre-5180	0.419915494	0.856576551
piR-dre-57463	-0.942486097	0.856576551
piR-dre-20638	0.272193963	0.856579175
piR-dre-15143	-0.351335435	0.856579175
piR-dre-56946	-0.444173455	0.856579175
piR-dre-375578	0.504691808	0.856579175
piR-dre-515105	0.507609483	0.856579175
piR-dre-31944	-0.953868598	0.857598584
piR-dre-882105	-0.467174809	0.857705574
piR-dre-46877	0.543321032	0.85821115
piR-dre-40069	-0.401901613	0.85821115
piR-dre-41636	0.366219625	0.85821115
piR-dre-202145	-0.608530848	0.85821115
piR-dre-190968	-0.324423582	0.85821115
piR-dre-68403	0.368538479	0.85821115
piR-dre-12269	-0.563275524	0.85821115
piR-dre-1163	-0.960319767	0.85821115
piR-dre-1164	-0.960319767	0.85821115
piR-dre-38269	-1.128637567	0.85821115
piR-dre-1278980	-0.703688973	0.85821115
piR-dre-41211	-0.554651637	0.858324294
piR-dre-1279607	-0.562038301	0.858797542
piR-dre-50416	-0.581848357	0.858829227
piR-dre-12604	0.491353662	0.858847466
piR-dre-37673	-0.385849679	0.859304345
piR-dre-133193	0.553782096	0.859584032
piR-dre-50322	-0.563484795	0.859584032
piR-dre-41434	-0.395923836	0.860329378
piR-dre-11070	0.553986033	0.860329378
piR-dre-176985	0.251141407	0.860329378
piR-dre-675891	-0.43004322	0.860329378
piR-dre-48182	-0.550144253	0.860329378
piR-dre-58451	-0.336899071	0.860329378
piR-dre-28285	0.736466001	0.860329378
piR-dre-25443	0.580877437	0.860329378
piR-dre-14390	-0.338637082	0.86035647
piR-dre-53098	0.626342827	0.860410465
piR-dre-569817	0.42747076	0.860410465
piR-dre-68115	0.439290092	0.860410465
piR-dre-51138	0.357104025	0.860410465
piR-dre-8809	0.783620316	0.860579514
piR-dre-61542	-0.259849603	0.860579514
piR-dre-421967	0.300867398	0.860817238
piR-dre-88321	0.738488473	0.861523021
piR-dre-504214	0.384829867	0.861720903
piR-dre-65678	-0.494294147	0.861720903
piR-dre-1097613	0.656391621	0.862250101
piR-dre-8805	-0.997969984	0.862687906
piR-dre-1026968	-0.317559004	0.862871199
piR-dre-19114	1.018427744	0.862871199
piR-dre-753390	0.456826599	0.862871199
piR-dre-573901	0.456826599	0.862871199
piR-dre-1079	-1.081727356	0.862871199
piR-dre-677923	-0.525793879	0.862871199
piR-dre-3077	-1.721115923	0.862871199
piR-dre-8542	0.488135956	0.863192732
piR-dre-34578	-0.371659973	0.863476355
piR-dre-10232	0.323964658	0.863476355
piR-dre-2365	-0.730819147	0.863476355
piR-dre-21747	0.40359364	0.863476355
piR-dre-8894	-0.254686928	0.863476355
piR-dre-8666	-0.336458496	0.863476355
piR-dre-53735	0.349032235	0.863476355
piR-dre-59437	0.392018036	0.863476355
piR-dre-28969	-0.583596188	0.863476355
piR-dre-39395	-1.106980118	0.863476355
piR-dre-728300	-0.589527425	0.863476355
piR-dre-1231341	-0.539037148	0.863476355
piR-dre-51050	-0.318088837	0.863628324
piR-dre-57347	-0.578449499	0.863628324
piR-dre-1165	-0.935843389	0.863628324
piR-dre-20196	-0.902497684	0.863628324
piR-dre-55495	0.549922084	0.863628324
piR-dre-30007	0.411211681	0.863971593
piR-dre-31359	-0.337181308	0.863971593
piR-dre-46554	-0.254901579	0.863971593
piR-dre-18720	-0.430573539	0.863971593
piR-dre-54152	0.476287526	0.863971593
piR-dre-51220	0.359797522	0.863971593
piR-dre-20030	0.409010309	0.863972609
piR-dre-25869	-0.977544041	0.864784389
piR-dre-573302	0.432583233	0.864784389
piR-dre-2364	-0.79612811	0.864800329
piR-dre-676378	-0.410693907	0.864800329
piR-dre-28405	-0.216787308	0.864893139
piR-dre-50341	0.32992369	0.865607205
piR-dre-7181	0.352456387	0.86581139
piR-dre-37823	-0.493488525	0.866109398
piR-dre-11936	0.358069936	0.866109398
piR-dre-56016	0.80074316	0.866109398
piR-dre-57032	0.477940886	0.866109398
piR-dre-677946	-0.328856108	0.866109398
piR-dre-1230387	-0.600428804	0.866164465
piR-dre-513438	-0.32916145	0.86643383
piR-dre-498248	0.391893517	0.86643383
piR-dre-11501	-0.366100933	0.866632874
piR-dre-24943	-0.274546345	0.866632874
piR-dre-1316341	0.48501274	0.866753429
piR-dre-1211	0.257406039	0.866753429
piR-dre-7869	0.416850072	0.866753429
piR-dre-53642	-0.282688937	0.866753429
piR-dre-29295	0.487629886	0.866753429
piR-dre-41091	-0.403299225	0.866753429
piR-dre-29176	-1.664876941	0.866753429
piR-dre-341729	-0.49289419	0.866851431
piR-dre-1229584	-0.436885569	0.866851431
piR-dre-520129	-0.436885569	0.866851431
piR-dre-29479	-0.215077958	0.867168496
piR-dre-70613	0.795131919	0.867168496
piR-dre-52379	-1.511670023	0.867168496
piR-dre-517455	-0.364883984	0.867853205
piR-dre-887331	-0.495515455	0.867853205
piR-dre-38142	0.382090255	0.867972048
piR-dre-610832	0.576980462	0.868277063
piR-dre-34269	-0.436740026	0.868289787
piR-dre-43976	-0.340083376	0.868289787
piR-dre-863500	-0.424859035	0.868289787
piR-dre-79311	-0.548791117	0.868289787
piR-dre-53952	-0.347396925	0.868289787
piR-dre-554628	-0.423870306	0.868289787
piR-dre-570396	-0.391208241	0.868289787
piR-dre-11829	-1.326330848	0.868289787
piR-dre-44141	0.414466576	0.868372178
piR-dre-55280	-0.462266191	0.868372178
piR-dre-1194077	0.503831778	0.868372178
piR-dre-67524	0.581504578	0.868609963
piR-dre-3604	-0.397050157	0.868883559
piR-dre-37076	0.255537976	0.868883559
piR-dre-32612	-0.235372252	0.868883559
piR-dre-4355	-0.363529251	0.868883559
piR-dre-44057	-0.392688826	0.868883559
piR-dre-456390	-0.368068486	0.868883559
piR-dre-38834	-0.405030414	0.868883559
piR-dre-385342	-0.41152692	0.868883559
piR-dre-41003	0.229488215	0.868883559
piR-dre-41566	0.356769285	0.868883559
piR-dre-13191	-0.58779598	0.868883559
piR-dre-10002	0.442178424	0.868883559
piR-dre-11310	0.398848959	0.868883559
piR-dre-1130000	-0.572514459	0.868883559
piR-dre-117286	0.340715549	0.868883559
piR-dre-11385	-0.382439028	0.868883559
piR-dre-23996	0.783831481	0.868883559
piR-dre-2363	-0.692275546	0.868883559
piR-dre-1842	-0.36018579	0.868883559
piR-dre-1652	-0.417996859	0.868883559
piR-dre-7895	-0.304414836	0.868883559
piR-dre-76943	0.337406101	0.868883559
piR-dre-53175	0.959386334	0.868883559
piR-dre-577443	0.368206928	0.868883559
piR-dre-614277	-0.431989921	0.868883559
piR-dre-214673	-0.522047153	0.868883559
piR-dre-66548	-0.369523728	0.868883559
piR-dre-574617	-0.76510279	0.868883559
piR-dre-76744	-0.469148455	0.868883559
piR-dre-69943	0.489796155	0.868883559
piR-dre-78935	-0.493446852	0.868883559
piR-dre-543548	0.525351375	0.868883559
piR-dre-57083	0.338799659	0.868883559
piR-dre-55852	-0.402277094	0.868883559
piR-dre-47521	-0.464724828	0.868883559
piR-dre-571850	-0.746301692	0.868883559
piR-dre-34796	1.666442919	0.868893148
piR-dre-2194	0.466437111	0.868893148
piR-dre-21348	-0.417523839	0.869132974
piR-dre-22282	-0.290952744	0.869838325
piR-dre-68505	-0.401697787	0.869838325
piR-dre-26218	-0.835139554	0.869935525
piR-dre-435896	0.49682607	0.869935525
piR-dre-41187	-0.336020454	0.869935525
piR-dre-1222162	0.393350279	0.869935525
piR-dre-73387	-0.215431639	0.869935525
piR-dre-67500	-0.835139554	0.869935525
piR-dre-544211	-0.399189947	0.869935525
piR-dre-57186	0.448223597	0.869935525
piR-dre-1231	0.435474264	0.869935525
piR-dre-42602	0.553180348	0.869935525
piR-dre-47243	-0.58306882	0.869935525
piR-dre-366042	0.549746435	0.869970924
piR-dre-43195	-0.255410232	0.869970924
piR-dre-1380	0.398379685	0.869970924
piR-dre-49832	0.472672908	0.869970924
piR-dre-63061	0.366697197	0.869970924
piR-dre-1114063	0.699610339	0.870230744
piR-dre-21940	0.322464676	0.870230744
piR-dre-674835	0.348854179	0.870230744
piR-dre-83136	-0.370242631	0.870230744
piR-dre-808569	0.485995585	0.870230744
piR-dre-56014	0.438867089	0.870230744
piR-dre-998734	-0.413177395	0.870230744
piR-dre-471050	-0.380161854	0.870266551
piR-dre-1317044	-0.378094573	0.871495312
piR-dre-35532	0.385031206	0.871675319
piR-dre-13825	-0.350004601	0.871675319
piR-dre-17316	-0.351898631	0.871675319
piR-dre-64499	-0.401945663	0.871675319
piR-dre-61808	1.012383153	0.871675319
piR-dre-57350	-0.583546273	0.871675319
piR-dre-557477	-0.420710696	0.871675319
piR-dre-12725	0.411780921	0.872576178
piR-dre-12265	-0.572658187	0.872576178
piR-dre-2274	0.398561601	0.872576178
piR-dre-735	-0.311630528	0.872576178
piR-dre-78265	-0.345091827	0.872576178
piR-dre-549732	-0.469387517	0.872576178
piR-dre-1314273	0.380463793	0.872576178
piR-dre-75373	-0.406717212	0.872672968
piR-dre-33199	-0.596069655	0.872902063
piR-dre-41578	-0.846769303	0.872902063
piR-dre-38016	-0.376496085	0.873037274
piR-dre-36381	-0.286493043	0.873037274
piR-dre-3177	0.275791897	0.873037274
piR-dre-466693	0.478259665	0.873037274
piR-dre-45949	-0.630000123	0.873037274
piR-dre-40108	-0.2416995	0.873037274
piR-dre-392240	-0.548452162	0.873037274
piR-dre-42458	0.499490725	0.873037274
piR-dre-1198769	0.497304884	0.873037274
piR-dre-11832	0.19754727	0.873037274
piR-dre-11234	0.797970068	0.873037274
